id,choice_set,profil,valg,livstidsindkomst,arbejdsløshed,længde,adgangskvotient,åbenhed,velfærdsarbejde,placering,target,target_variation,arbejdsløshed_target,åbenhed_target,beskæftigelse,sabbatår,køn,storby,forældre_udd,karaktergennemsnit,studie_start,studie_valg,højt_snit
191131326,2,1,0,21 mio,5%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,9.2,0,NA,Over 9
191131326,2,2,1,17 mio,20%,2 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,9.2,0,NA,Over 9
191131326,3,1,1,13 mio,15%,2 år,Kun kvote 2,Mange jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,9.2,0,NA,Over 9
191131326,3,2,0,25 mio,10%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,9.2,0,NA,Over 9
191131326,4,1,1,13 mio,5%,4 år,Alle optaget,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,9.2,0,NA,Over 9
191131326,4,2,0,25 mio,15%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,9.2,0,NA,Over 9
191131326,5,1,1,21 mio,5%,"3,5 år",10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,NA,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,9.2,0,NA,Over 9
191131326,5,2,0,21 mio,20%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,NA,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,9.2,0,NA,Over 9
191144329,1,1,0,13 mio,5%,2 år,Alle optaget,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,10.1,1,Medicin,Over 9
191144329,1,2,1,25 mio,10%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,10.1,1,Medicin,Over 9
191144329,2,1,0,17 mio,15%,4 år,Alle optaget,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,De fire store byer,LVU,10.1,1,Medicin,Over 9
191144329,2,2,1,25 mio,5%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,De fire store byer,LVU,10.1,1,Medicin,Over 9
191144329,3,1,0,13 mio,5%,"3,5 år",6,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,10.1,1,Medicin,Over 9
191144329,3,2,1,21 mio,20%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,10.1,1,Medicin,Over 9
191144329,4,1,0,17 mio,15%,2 år,10,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,De fire store byer,LVU,10.1,1,Medicin,Over 9
191144329,4,2,1,21 mio,20%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,De fire store byer,LVU,10.1,1,Medicin,Over 9
191144329,5,1,0,13 mio,20%,2 år,Alle optaget,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,De fire store byer,LVU,10.1,1,Medicin,Over 9
191144329,5,2,1,25 mio,10%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,De fire store byer,LVU,10.1,1,Medicin,Over 9
191279785,1,1,1,21 mio,5%,2 år,10,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,6.6,0,NA,9 eller under
191279785,1,2,0,25 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,6.6,0,NA,9 eller under
191279785,2,1,0,17 mio,20%,5 år,10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,6.6,0,NA,9 eller under
191279785,2,2,1,25 mio,10%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,6.6,0,NA,9 eller under
191279785,3,1,1,13 mio,5%,"3,5 år",6,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,6.6,0,NA,9 eller under
191279785,3,2,0,21 mio,10%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,6.6,0,NA,9 eller under
191279785,4,1,1,13 mio,10%,2 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,6.6,0,NA,9 eller under
191279785,4,2,0,17 mio,20%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,6.6,0,NA,9 eller under
191279785,5,1,0,13 mio,20%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,6.6,0,NA,9 eller under
191279785,5,2,1,25 mio,5%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,6.6,0,NA,9 eller under
191284859,1,1,1,13 mio,5%,5 år,10,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,LVU,7.5,0,NA,9 eller under
191284859,1,2,0,17 mio,15%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,LVU,7.5,0,NA,9 eller under
191284859,2,1,1,17 mio,5%,2 år,Alle optaget,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,LVU,7.5,0,NA,9 eller under
191284859,2,2,0,21 mio,20%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,LVU,7.5,0,NA,9 eller under
191284859,3,1,0,17 mio,15%,2 år,10,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,LVU,7.5,0,NA,9 eller under
191284859,3,2,1,21 mio,20%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,LVU,7.5,0,NA,9 eller under
191284859,4,1,0,13 mio,5%,4 år,10,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,LVU,7.5,0,NA,9 eller under
191284859,4,2,1,25 mio,15%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,LVU,7.5,0,NA,9 eller under
191284859,5,1,0,17 mio,20%,"3,5 år",Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,LVU,7.5,0,NA,9 eller under
191284859,5,2,1,25 mio,15%,5 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,LVU,7.5,0,NA,9 eller under
191304083,1,1,0,21 mio,20%,"3,5 år",Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
191304083,1,2,1,25 mio,15%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
191304083,2,1,1,17 mio,10%,"3,5 år",6,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
191304083,2,2,0,25 mio,5%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
191304083,3,1,1,21 mio,5%,2 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
191304083,3,2,0,17 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
191304083,4,1,0,13 mio,20%,5 år,10,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
191304083,4,2,1,17 mio,5%,2 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
191304083,5,1,1,25 mio,5%,2 år,Alle optaget,Mange jobs,Mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Opfyldt/lighed,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
191304083,5,2,0,21 mio,10%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Opfyldt/lighed,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,9,0,NA,9 eller under
191312676,1,1,1,21 mio,5%,5 år,Alle optaget,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,7,1,Ha(jur),9 eller under
191312676,1,2,0,13 mio,20%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,7,1,Ha(jur),9 eller under
191312676,2,1,0,17 mio,15%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,7,1,Ha(jur),9 eller under
191312676,2,2,1,25 mio,5%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,7,1,Ha(jur),9 eller under
191312676,3,1,1,25 mio,15%,2 år,Alle optaget,Mange jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,7,1,Ha(jur),9 eller under
191312676,3,2,0,17 mio,20%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,7,1,Ha(jur),9 eller under
191312676,4,1,1,17 mio,15%,"3,5 år",6,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,7,1,Ha(jur),9 eller under
191312676,4,2,0,21 mio,10%,4 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,7,1,Ha(jur),9 eller under
191312676,5,1,1,25 mio,5%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,7,1,Ha(jur),9 eller under
191312676,5,2,0,13 mio,20%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,Gymnasial,7,1,Ha(jur),9 eller under
191312746,1,1,0,17 mio,15%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,10.1,0,NA,Over 9
191312746,1,2,1,25 mio,5%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,10.1,0,NA,Over 9
191312746,2,1,0,17 mio,15%,2 år,Alle optaget,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,10.1,0,NA,Over 9
191312746,2,2,1,21 mio,5%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,10.1,0,NA,Over 9
191312746,3,1,0,13 mio,10%,2 år,6,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,10.1,0,NA,Over 9
191312746,3,2,1,21 mio,5%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,10.1,0,NA,Over 9
191312746,4,1,0,21 mio,15%,2 år,10,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,10.1,0,NA,Over 9
191312746,4,2,1,25 mio,5%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,10.1,0,NA,Over 9
191312746,5,1,0,17 mio,20%,5 år,Alle optaget,Mange jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,10.1,0,NA,Over 9
191312746,5,2,1,13 mio,5%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,Uden for de fire store byer,KVU,10.1,0,NA,Over 9
191321355,1,1,1,21 mio,20%,2 år,Alle optaget,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,11.8,1,Medicin,Over 9
191321355,1,2,0,13 mio,15%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,11.8,1,Medicin,Over 9
191321355,2,1,1,21 mio,5%,2 år,Alle optaget,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,11.8,1,Medicin,Over 9
191321355,2,2,0,17 mio,15%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,11.8,1,Medicin,Over 9
191321355,3,1,0,13 mio,20%,"3,5 år",Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,11.8,1,Medicin,Over 9
191321355,3,2,1,17 mio,5%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,11.8,1,Medicin,Over 9
191321355,4,1,0,21 mio,20%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,11.8,1,Medicin,Over 9
191321355,4,2,1,25 mio,5%,4 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Lighed,3.g,0,Kvinde,Uden for de fire store byer,LVU,11.8,1,Medicin,Over 9
191321355,5,1,0,17 mio,5%,4 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,11.8,1,Medicin,Over 9
191321355,5,2,1,25 mio,15%,5 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,3.g,0,Kvinde,Uden for de fire store byer,LVU,11.8,1,Medicin,Over 9
191326300,1,1,0,21 mio,20%,5 år,10,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,9.2,0,NA,Over 9
191326300,1,2,1,13 mio,10%,4 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,9.2,0,NA,Over 9
191326300,2,1,1,17 mio,15%,"3,5 år",10,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,De fire store byer,LVU,9.2,0,NA,Over 9
191326300,2,2,0,13 mio,20%,4 år,Kun kvote 2,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,1,Kvinde,De fire store byer,LVU,9.2,0,NA,Over 9
191326300,3,1,1,25 mio,10%,5 år,Kun kvote 2,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,9.2,0,NA,Over 9
191326300,3,2,0,21 mio,15%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,9.2,0,NA,Over 9
191326300,4,1,1,17 mio,15%,4 år,Alle optaget,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,9.2,0,NA,Over 9
191326300,4,2,0,13 mio,5%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,9.2,0,NA,Over 9
191326300,5,1,1,21 mio,5%,5 år,6,Mange jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Opfyldt/lighed,Opfyldt,Opfyldt/lighed,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,9.2,0,NA,Over 9
191326300,5,2,0,25 mio,10%,2 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Opfyldt/lighed,Opfyldt,Opfyldt/lighed,Variation,Sabbatår,1,Kvinde,De fire store byer,LVU,9.2,0,NA,Over 9
191334927,1,1,1,21 mio,20%,4 år,Kun kvote 2,Mange jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,3,Mand,De fire store byer,Gymnasial,10.8,0,NA,Over 9
191334927,1,2,0,17 mio,10%,5 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Variation,Sabbatår,3,Mand,De fire store byer,Gymnasial,10.8,0,NA,Over 9
191334927,2,1,0,13 mio,10%,4 år,Kun kvote 2,Specifikke jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,3,Mand,De fire store byer,Gymnasial,10.8,0,NA,Over 9
191334927,2,2,1,25 mio,15%,"3,5 år",6,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,3,Mand,De fire store byer,Gymnasial,10.8,0,NA,Over 9
191334927,3,1,1,17 mio,5%,5 år,Alle optaget,Specifikke jobs,Mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,3,Mand,De fire store byer,Gymnasial,10.8,0,NA,Over 9
191334927,3,2,0,13 mio,15%,"3,5 år",10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,3,Mand,De fire store byer,Gymnasial,10.8,0,NA,Over 9
191334927,4,1,0,13 mio,10%,2 år,Alle optaget,Specifikke jobs,Ikke mulighed for velfærdsjobs,I de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,3,Mand,De fire store byer,Gymnasial,10.8,0,NA,Over 9
191334927,4,2,1,25 mio,15%,2 år,6,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Ikke opfyldt,Lighed,Sabbatår,3,Mand,De fire store byer,Gymnasial,10.8,0,NA,Over 9
191334927,5,1,0,25 mio,10%,4 år,Kun kvote 2,Mange jobs,Mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,Sabbatår,3,Mand,De fire store byer,Gymnasial,10.8,0,NA,Over 9
191334927,5,2,1,17 mio,5%,5 år,10,Specifikke jobs,Ikke mulighed for velfærdsjobs,Uden for de fire store byer,Ikke opfyldt,Ikke opfyldt,Opfyldt/lighed,Variation,Sabbatår,3,Mand,De fire store byer,Gymnasial,10.8,0,NA,Over 9
